partition,path,class,machine,interpreter,soname,needed
system,/system/apex/com.android.vndk.current/lib/android.hardware.keymaster-V3-ndk_platform.so,ELF32,ARM,,android.hardware.keymaster-V3-ndk_platform.so,libbinder_ndk.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/apex/com.android.vndk.current/lib/android.hardware.light-V1-ndk_platform.so,ELF32,ARM,,android.hardware.light-V1-ndk_platform.so,libbinder_ndk.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/apex/com.android.vndk.current/lib/android.hardware.media.bufferpool@2.0.so,ELF32,ARM,,android.hardware.media.bufferpool@2.0.so,libhidlbase.so;liblog.so;libutils.so;libcutils.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/apex/com.android.vndk.current/lib/android.hardware.media.omx@1.0.so,ELF32,ARM,,android.hardware.media.omx@1.0.so,android.hardware.graphics.bufferqueue@1.0.so;android.hardware.graphics.common@1.0.so;android.hardware.media@1.0.so;libhidlbase.so;liblog.so;libutils.so;libcutils.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/apex/com.android.vndk.current/lib/android.hardware.media@1.0.so,ELF32,ARM,,android.hardware.media@1.0.so,android.hardware.graphics.common@1.0.so;libhidlbase.so;liblog.so;libutils.so;libcutils.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/apex/com.android.vndk.current/lib/android.hardware.memtrack-V1-ndk_platform.so,ELF32,ARM,,android.hardware.memtrack-V1-ndk_platform.so,libbinder_ndk.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/apex/com.android.vndk.current/lib/android.hardware.memtrack@1.0.so,ELF32,ARM,,android.hardware.memtrack@1.0.so,libhidlbase.so;liblog.so;libutils.so;libcutils.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/apex/com.android.vndk.current/lib/android.hardware.oemlock-V1-ndk_platform.so,ELF32,ARM,,android.hardware.oemlock-V1-ndk_platform.so,libbinder_ndk.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/apex/com.android.vndk.current/lib/android.hardware.power-V2-ndk_platform.so,ELF32,ARM,,android.hardware.power-V2-ndk_platform.so,libbinder_ndk.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/apex/com.android.vndk.current/lib/android.hardware.power.stats-V1-ndk_platform.so,ELF32,ARM,,android.hardware.power.stats-V1-ndk_platform.so,libbinder_ndk.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/apex/com.android.vndk.current/lib/android.hardware.rebootescrow-V1-ndk_platform.so,ELF32,ARM,,android.hardware.rebootescrow-V1-ndk_platform.so,libbinder_ndk.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/apex/com.android.vndk.current/lib/android.hardware.renderscript@1.0.so,ELF32,ARM,,android.hardware.renderscript@1.0.so,libhidlbase.so;liblog.so;libutils.so;libcutils.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/apex/com.android.vndk.current/lib/android.hardware.security.keymint-V1-ndk_platform.so,ELF32,ARM,,android.hardware.security.keymint-V1-ndk_platform.so,libbinder_ndk.so;android.hardware.security.secureclock-V1-ndk_platform.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/apex/com.android.vndk.current/lib/android.hardware.security.secureclock-V1-ndk_platform.so,ELF32,ARM,,android.hardware.security.secureclock-V1-ndk_platform.so,libbinder_ndk.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/apex/com.android.vndk.current/lib/android.hardware.security.sharedsecret-V1-ndk_platform.so,ELF32,ARM,,android.hardware.security.sharedsecret-V1-ndk_platform.so,libbinder_ndk.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/apex/com.android.vndk.current/lib/android.hardware.soundtrigger@2.0-core.so,ELF32,ARM,,android.hardware.soundtrigger@2.0-core.so,libhidlbase.so;liblog.so;libutils.so;libhardware.so;android.hardware.soundtrigger@2.0.so;android.hardware.audio.common@2.0.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/apex/com.android.vndk.current/lib/android.hardware.soundtrigger@2.0.so,ELF32,ARM,,android.hardware.soundtrigger@2.0.so,android.hardware.audio.common@2.0.so;libhidlbase.so;liblog.so;libutils.so;libcutils.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/apex/com.android.vndk.current/lib/android.hardware.vibrator-V2-ndk_platform.so,ELF32,ARM,,android.hardware.vibrator-V2-ndk_platform.so,libbinder_ndk.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/apex/com.android.vndk.current/lib/android.hardware.weaver-V1-ndk_platform.so,ELF32,ARM,,android.hardware.weaver-V1-ndk_platform.so,libbinder_ndk.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/apex/com.android.vndk.current/lib/android.hidl.memory.token@1.0.so,ELF32,ARM,,android.hidl.memory.token@1.0.so,libhidlbase.so;liblog.so;libutils.so;libcutils.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/apex/com.android.vndk.current/lib/android.hidl.memory@1.0.so,ELF32,ARM,,android.hidl.memory@1.0.so,libhidlbase.so;liblog.so;libutils.so;libcutils.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/apex/com.android.vndk.current/lib/android.hidl.safe_union@1.0.so,ELF32,ARM,,android.hidl.safe_union@1.0.so,libhidlbase.so;liblog.so;libutils.so;libcutils.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/apex/com.android.vndk.current/lib/android.hidl.token@1.0-utils.so,ELF32,ARM,,android.hidl.token@1.0-utils.so,android.hidl.token@1.0.so;libhidlbase.so;liblog.so;libutils.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/apex/com.android.vndk.current/lib/android.hidl.token@1.0.so,ELF32,ARM,,android.hidl.token@1.0.so,libhidlbase.so;liblog.so;libutils.so;libcutils.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/apex/com.android.vndk.current/lib/android.system.keystore2-V1-ndk_platform.so,ELF32,ARM,,android.system.keystore2-V1-ndk_platform.so,libbinder_ndk.so;android.hardware.security.keymint-V1-ndk_platform.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/apex/com.android.vndk.current/lib/android.system.suspend@1.0.so,ELF32,ARM,,android.system.suspend@1.0.so,libhidlbase.so;liblog.so;libutils.so;libcutils.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/apex/com.android.vndk.current/lib/hw/android.hidl.memory@1.0-impl.so,ELF32,ARM,,android.hidl.memory@1.0-impl.so,libcutils.so;libbase.so;liblog.so;libutils.so;libhidlbase.so;android.hidl.memory@1.0.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/apex/com.android.vndk.current/lib/libRSCpuRef.so,ELF32,ARM,,libRSCpuRef.so,libRS_internal.so;liblog.so;libz.so;libbcinfo.so;libblas.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/apex/com.android.vndk.current/lib/libRSDriver.so,ELF32,ARM,,libRSDriver.so,libRS_internal.so;libRSCpuRef.so;liblog.so;libEGL.so;libGLESv1_CM.so;libGLESv2.so;libnativewindow.so;libbcinfo.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/apex/com.android.vndk.current/lib/libRS_internal.so,ELF32,ARM,,libRS_internal.so,liblog.so;libutilscallstack.so;libutils.so;libEGL.so;libGLESv1_CM.so;libGLESv2.so;libnativewindow.so;libft2.so;libbcinfo.so;libmediandk.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/apex/com.android.vndk.current/lib/libaudioroute.so,ELF32,ARM,,libaudioroute.so,liblog.so;libcutils.so;libutils.so;libexpat.so;libtinyalsa.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/apex/com.android.vndk.current/lib/libaudioutils.so,ELF32,ARM,,libaudioutils.so,libcutils.so;liblog.so;libspeexresampler.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/apex/com.android.vndk.current/lib/libbacktrace.so,ELF32,ARM,,libbacktrace.so,libbase.so;liblog.so;libunwindstack.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/apex/com.android.vndk.current/lib/libbase.so,ELF32,ARM,,libbase.so,liblog.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/apex/com.android.vndk.current/lib/libbcinfo.so,ELF32,ARM,,libbcinfo.so,liblog.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/apex/com.android.vndk.current/lib/libbinder.so,ELF32,ARM,,libbinder.so,liblog.so;libcutils.so;libutils.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/apex/com.android.vndk.current/lib/libblas.so,ELF32,ARM,,libblas.so,libc++.so;libc.so;libm.so;libdl.so
system,/system/apex/com.android.vndk.current/lib/libbufferqueueconverter.so,ELF32,ARM,,libbufferqueueconverter.so,libgui.so;libui.so;libutils.so;libbinder.so;libbase.so;liblog.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/apex/com.android.vndk.current/lib/libc++.so,ELF32,ARM,,libc++.so,libc.so;libm.so;libdl.so
system,/system/apex/com.android.vndk.current/lib/libcamera_metadata.so,ELF32,ARM,,libcamera_metadata.so,liblog.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/apex/com.android.vndk.current/lib/libcap.so,ELF32,ARM,,libcap.so,libc++.so;libc.so;libm.so;libdl.so
system,/system/apex/com.android.vndk.current/lib/libclang_rt.scudo-arm-android.so,ELF32,ARM,,libclang_rt.scudo-arm-android.so,libc.so;libdl.so;liblog.so;libc++.so
system,/system/apex/com.android.vndk.current/lib/libclang_rt.scudo_minimal-arm-android.so,ELF32,ARM,,libclang_rt.scudo_minimal-arm-android.so,libc.so;libdl.so;liblog.so
system,/system/apex/com.android.vndk.current/lib/libclang_rt.ubsan_standalone-arm-android.so,ELF32,ARM,,libclang_rt.ubsan_standalone-arm-android.so,libc++.so;libc.so;libdl.so;liblog.so
system,/system/apex/com.android.vndk.current/lib/libcn-cbor.so,ELF32,ARM,,libcn-cbor.so,libc++.so;libc.so;libm.so;libdl.so
system,/system/apex/com.android.vndk.current/lib/libcodec2.so,ELF32,ARM,,libcodec2.so,libc++.so;libc.so;libm.so;libdl.so
system,/system/apex/com.android.vndk.current/lib/libcompiler_rt.so,ELF32,ARM,,libcompiler_rt.so,liblog.so;libc.so;libm.so;libdl.so
system,/system/apex/com.android.vndk.current/lib/libcrypto.so,ELF32,ARM,,libcrypto.so,libc.so;libm.so;libdl.so
system,/system/apex/com.android.vndk.current/lib/libcrypto_utils.so,ELF32,ARM,,libcrypto_utils.so,libcrypto.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/apex/com.android.vndk.current/lib/libcurl.so,ELF32,ARM,,libcurl.so,libcrypto.so;libssl.so;libz.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/apex/com.android.vndk.current/lib/libcutils.so,ELF32,ARM,,libcutils.so,liblog.so;libbase.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/apex/com.android.vndk.current/lib/libdiskconfig.so,ELF32,ARM,,libdiskconfig.so,libcutils.so;liblog.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/apex/com.android.vndk.current/lib/libdmabufheap.so,ELF32,ARM,,libdmabufheap.so,liblog.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/apex/com.android.vndk.current/lib/libdumpstateutil.so,ELF32,ARM,,libdumpstateutil.so,libbase.so;liblog.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/apex/com.android.vndk.current/lib/libevent.so,ELF32,ARM,,libevent.so,libc++.so;libc.so;libm.so;libdl.so
system,/system/apex/com.android.vndk.current/lib/libexif.so,ELF32,ARM,,libexif.so,liblog.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/apex/com.android.vndk.current/lib/libexpat.so,ELF32,ARM,,libexpat.so,libc.so;libm.so;libdl.so
system,/system/apex/com.android.vndk.current/lib/libfmq.so,ELF32,ARM,,libfmq.so,libbase.so;liblog.so;libcutils.so;libutils.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/apex/com.android.vndk.current/lib/libgatekeeper.so,ELF32,ARM,,libgatekeeper.so,libc++.so;libc.so;libm.so;libdl.so
system,/system/apex/com.android.vndk.current/lib/libgralloctypes.so,ELF32,ARM,,libgralloctypes.so,android.hardware.graphics.common-V2-ndk_platform.so;android.hardware.graphics.mapper@4.0.so;libhidlbase.so;liblog.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/apex/com.android.vndk.current/lib/libgui.so,ELF32,ARM,,libgui.so,android.hardware.graphics.bufferqueue@1.0.so;android.hardware.graphics.bufferqueue@2.0.so;android.hardware.graphics.common@1.1.so;android.hardware.graphics.common@1.2.so;android.hidl.token@1.0-utils.so;libbase.so;libcutils.so;libEGL.so;libGLESv2.so;libhidlbase.so;liblog.so;libnativewindow.so;libsync.so;libui.so;libutils.so;libvndksupport.so;libbinder.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/apex/com.android.vndk.current/lib/libhardware.so,ELF32,ARM,,libhardware.so,libcutils.so;liblog.so;libvndksupport.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/apex/com.android.vndk.current/lib/libhardware_legacy.so,ELF32,ARM,,libhardware_legacy.so,libbase.so;libbinder.so;libcutils.so;libhidlbase.so;liblog.so;libutils.so;android.system.suspend@1.0.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/apex/com.android.vndk.current/lib/libhidlallocatorutils.so,ELF32,ARM,,libhidlallocatorutils.so,libbinder.so;libcutils.so;libhidlbase.so;android.hidl.memory@1.0.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/apex/com.android.vndk.current/lib/libhidlbase.so,ELF32,ARM,,libhidlbase.so,libbase.so;liblog.so;libutils.so;libcutils.so;libvndksupport.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/apex/com.android.vndk.current/lib/libhidlmemory.so,ELF32,ARM,,libhidlmemory.so,libbase.so;liblog.so;libutils.so;libcutils.so;libhidlbase.so;android.hidl.memory@1.0.so;android.hidl.memory.token@1.0.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/apex/com.android.vndk.current/lib/libion.so,ELF32,ARM,,libion.so,liblog.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/apex/com.android.vndk.current/lib/libjpeg.so,ELF32,ARM,,libjpeg.so,libc++.so;libc.so;libm.so;libdl.so
system,/system/apex/com.android.vndk.current/lib/libjsoncpp.so,ELF32,ARM,,libjsoncpp.so,libc++.so;libc.so;libm.so;libdl.so
system,/system/apex/com.android.vndk.current/lib/libldacBT_abr.so,ELF32,ARM,,libldacBT_abr.so,libldacBT_enc.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/apex/com.android.vndk.current/lib/libldacBT_enc.so,ELF32,ARM,,libldacBT_enc.so,libc++.so;libc.so;libm.so;libdl.so
system,/system/apex/com.android.vndk.current/lib/liblz4.so,ELF32,ARM,,liblz4.so,libc++.so;libc.so;libm.so;libdl.so
system,/system/apex/com.android.vndk.current/lib/liblzma.so,ELF32,ARM,,liblzma.so,libc.so;libm.so;libdl.so
system,/system/apex/com.android.vndk.current/lib/libmedia_helper.so,ELF32,ARM,,libmedia_helper.so,libutils.so;liblog.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/apex/com.android.vndk.current/lib/libmedia_omx.so,ELF32,ARM,,libmedia_omx.so,android.hidl.token@1.0-utils.so;android.hardware.media.omx@1.0.so;libbinder.so;libcutils.so;libhidlbase.so;liblog.so;libstagefright_foundation.so;libui.so;libutils.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/apex/com.android.vndk.current/lib/libmemtrack.so,ELF32,ARM,,libmemtrack.so,libbinder_ndk.so;libhardware.so;liblog.so;libbase.so;libhidlbase.so;libutils.so;android.hardware.memtrack@1.0.so;android.hardware.memtrack-V1-ndk_platform.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/apex/com.android.vndk.current/lib/libminijail.so,ELF32,ARM,,libminijail.so,libcap.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/apex/com.android.vndk.current/lib/libmkbootimg_abi_check.so,ELF32,ARM,,libmkbootimg_abi_check.so,libc++.so;libc.so;libm.so;libdl.so
system,/system/apex/com.android.vndk.current/lib/libnetutils.so,ELF32,ARM,,libnetutils.so,libcutils.so;liblog.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/apex/com.android.vndk.current/lib/libnl.so,ELF32,ARM,,libnl.so,libc++.so;libc.so;libm.so;libdl.so
system,/system/apex/com.android.vndk.current/lib/libpcre2.so,ELF32,ARM,,libpcre2.so,libc.so
system,/system/apex/com.android.vndk.current/lib/libpiex.so,ELF32,ARM,,libpiex.so,libc++.so;libc.so;libm.so;libdl.so
system,/system/apex/com.android.vndk.current/lib/libpng.so,ELF32,ARM,,libpng.so,libz.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/apex/com.android.vndk.current/lib/libpower.so,ELF32,ARM,,libpower.so,libbase.so;libbinder.so;libcutils.so;libhidlbase.so;liblog.so;libutils.so;android.system.suspend@1.0.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/apex/com.android.vndk.current/lib/libprocessgroup.so,ELF32,ARM,,libprocessgroup.so,libbase.so;libcgrouprc.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/apex/com.android.vndk.current/lib/libprocinfo.so,ELF32,ARM,,libprocinfo.so,libbase.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/apex/com.android.vndk.current/lib/libradio_metadata.so,ELF32,ARM,,libradio_metadata.so,libcutils.so;liblog.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/apex/com.android.vndk.current/lib/libspeexresampler.so,ELF32,ARM,,libspeexresampler.so,libc++.so;libc.so;libm.so;libdl.so
system,/system/apex/com.android.vndk.current/lib/libsqlite.so,ELF32,ARM,,libsqlite.so,liblog.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/apex/com.android.vndk.current/lib/libssl.so,ELF32,ARM,,libssl.so,libcrypto.so;libc.so;libm.so;libdl.so
system,/system/apex/com.android.vndk.current/lib/libstagefright_bufferpool@2.0.so,ELF32,ARM,,libstagefright_bufferpool@2.0.so,libcutils.so;libfmq.so;libhidlbase.so;liblog.so;libutils.so;android.hardware.media.bufferpool@2.0.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/apex/com.android.vndk.current/lib/libstagefright_bufferqueue_helper.so,ELF32,ARM,,libstagefright_bufferqueue_helper.so,libbase.so;libcutils.so;libhidlbase.so;libhidlmemory.so;liblog.so;libstagefright_foundation.so;libui.so;libutils.so;android.hardware.graphics.bufferqueue@1.0.so;android.hardware.graphics.bufferqueue@2.0.so;android.hidl.token@1.0-utils.so;libEGL.so;libnativewindow.so;libvndksupport.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/apex/com.android.vndk.current/lib/libstagefright_foundation.so,ELF32,ARM,,libstagefright_foundation.so,libutils.so;libcutils.so;liblog.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/apex/com.android.vndk.current/lib/libstagefright_omx.so,ELF32,ARM,,libstagefright_omx.so,libbase.so;libbinder.so;libmedia_omx.so;libutils.so;liblog.so;libui.so;libcutils.so;libstagefright_foundation.so;libstagefright_bufferqueue_helper.so;libstagefright_xmlparser.so;libhidlbase.so;libhidlmemory.so;libvndksupport.so;android.hardware.media.omx@1.0.so;android.hardware.graphics.bufferqueue@1.0.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/apex/com.android.vndk.current/lib/libstagefright_omx_utils.so,ELF32,ARM,,libstagefright_omx_utils.so,libmedia_omx.so;libstagefright_foundation.so;liblog.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/apex/com.android.vndk.current/lib/libstagefright_xmlparser.so,ELF32,ARM,,libstagefright_xmlparser.so,libbase.so;libexpat.so;liblog.so;libstagefright_omx_utils.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/apex/com.android.vndk.current/lib/libsysutils.so,ELF32,ARM,,libsysutils.so,libbase.so;libcutils.so;liblog.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/apex/com.android.vndk.current/lib/libtinyalsa.so,ELF32,ARM,,libtinyalsa.so,libc++.so;libc.so;libdl.so
system,/system/apex/com.android.vndk.current/lib/libtinyxml2.so,ELF32,ARM,,libtinyxml2.so,liblog.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/apex/com.android.vndk.current/lib/libui.so,ELF32,ARM,,libui.so,android.hardware.graphics.allocator@2.0.so;android.hardware.graphics.allocator@3.0.so;android.hardware.graphics.allocator@4.0.so;android.hardware.graphics.common-V2-ndk_platform.so;android.hardware.graphics.common@1.2.so;android.hardware.graphics.mapper@2.0.so;android.hardware.graphics.mapper@2.1.so;android.hardware.graphics.mapper@3.0.so;android.hardware.graphics.mapper@4.0.so;libbase.so;libcutils.so;libgralloctypes.so;libhidlbase.so;libsync.so;libutils.so;liblog.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/apex/com.android.vndk.current/lib/libunwindstack.so,ELF32,ARM,,libunwindstack.so,libbase.so;liblog.so;liblzma.so;libc++.so;libc.so;libm.so;libdl.so
